data,"""cpu"""
7/14/2020 14:36,1.5
7/14/2020 14:37,0.3
7/14/2020 14:38,3
7/14/2020 14:39,0.3
7/14/2020 14:40,10.2
7/14/2020 14:41,0.3
7/14/2020 14:42,0.9
7/14/2020 14:43,2.7
7/14/2020 14:44,0.7
7/14/2020 14:45,2.7
7/14/2020 14:46,0.3
7/14/2020 14:47,0.2
7/14/2020 14:48,2.8
7/14/2020 14:49,3.7
7/14/2020 14:50,10.7
7/14/2020 14:51,0.2
7/14/2020 14:52,0.7
7/14/2020 14:53,1.9
7/14/2020 14:54,4.2
7/14/2020 14:55,40.6
7/14/2020 14:56,7.8
7/14/2020 14:57,6.1
7/14/2020 14:58,4.1
7/14/2020 14:59,2.1
7/14/2020 15:00,16.7
7/14/2020 15:01,0.3
7/14/2020 15:02,0.2
7/14/2020 15:03,5.5
7/14/2020 15:04,0.3
7/14/2020 15:05,3.4
7/14/2020 15:06,0.4
7/14/2020 15:07,0.3
7/14/2020 15:08,3.1
7/14/2020 15:09,0.3
7/14/2020 15:10,7.8
7/14/2020 15:11,0.3
7/14/2020 15:12,0.9
7/14/2020 15:13,2.2
7/14/2020 15:14,9.4
7/14/2020 15:15,6.2
7/14/2020 15:16,0.3
7/14/2020 15:17,0.2
7/14/2020 15:18,2.1
7/14/2020 15:19,0.2
7/14/2020 15:20,10
7/14/2020 15:21,0.1
7/14/2020 15:22,0.7
7/14/2020 15:23,5.5
7/14/2020 15:24,14.8
7/14/2020 15:25,19.7
7/14/2020 15:26,0.6
7/14/2020 15:27,1.3
7/14/2020 15:28,9.1
7/14/2020 15:29,1.1
7/14/2020 15:30,11.2
7/14/2020 15:31,0.3
7/14/2020 15:32,0.8
7/14/2020 15:33,2.3
7/14/2020 15:34,1.6
7/14/2020 15:35,6
7/14/2020 15:36,2
7/14/2020 15:37,0.2
7/14/2020 15:38,2.9
7/14/2020 15:39,0.2
7/14/2020 15:40,6.6
7/14/2020 15:41,0.9
7/14/2020 15:42,0.2
7/14/2020 15:43,3.1
7/14/2020 15:44,0.3
7/14/2020 15:45,3.1
7/14/2020 15:46,0.2
7/14/2020 15:47,0.2
7/14/2020 15:48,2.9
7/14/2020 15:49,0.3
7/14/2020 15:50,7.9
7/14/2020 15:51,0.3
7/14/2020 15:52,1
7/14/2020 15:53,1.9
7/14/2020 15:54,5.6
7/14/2020 15:55,25.1
7/14/2020 15:56,0.9
7/14/2020 15:57,12.1
7/14/2020 15:58,4.1
7/14/2020 15:59,9.9
7/14/2020 16:00,10.6
7/14/2020 16:01,0.3
7/14/2020 16:02,0.9
7/14/2020 16:03,4.1
7/14/2020 16:04,0.6
7/14/2020 16:05,3.9
7/14/2020 16:06,0.5
7/14/2020 16:07,0.3
7/14/2020 16:08,4.3
7/14/2020 16:09,0.3
7/14/2020 16:10,6.7
7/14/2020 16:11,0.2
7/14/2020 16:12,0.7
7/14/2020 16:13,2.1
7/14/2020 16:14,4.4
7/14/2020 16:15,7.3
7/14/2020 16:16,0.2
7/14/2020 16:17,0.2
7/14/2020 16:18,2.3
7/14/2020 16:19,0.3
7/14/2020 16:20,6.5
7/14/2020 16:21,0.4
7/14/2020 16:22,0.3
7/14/2020 16:23,3.4
7/14/2020 16:24,17.8
7/14/2020 16:25,23
7/14/2020 16:26,6.5
7/14/2020 16:27,10
7/14/2020 16:28,2.3
7/14/2020 16:29,1.1
7/14/2020 16:30,9
7/14/2020 16:31,0.5
7/14/2020 16:32,0.9
7/14/2020 16:33,2.4
7/14/2020 16:34,4
7/14/2020 16:35,6.1
7/14/2020 16:36,0.4
7/14/2020 16:37,0.2
7/14/2020 16:38,3.5
7/14/2020 16:39,0.3
7/14/2020 16:40,3.9
7/14/2020 16:41,0.2
7/14/2020 16:42,0.9
7/14/2020 16:43,3.3
7/14/2020 16:44,0.7
7/14/2020 16:45,2.7
7/14/2020 16:46,0.5
7/14/2020 16:47,0.2
7/14/2020 16:48,2.7
7/14/2020 16:49,0.3
7/14/2020 16:50,5.5
7/14/2020 16:51,0.3
7/14/2020 16:52,1.2
7/14/2020 16:53,5.6
7/14/2020 16:54,14.7
7/14/2020 16:55,24.5
7/14/2020 16:56,1.1
7/14/2020 16:57,4.9
7/14/2020 16:58,5.2
7/14/2020 16:59,3.5
7/14/2020 17:00,7.4
7/14/2020 17:01,0.3
7/14/2020 17:02,4.7
7/14/2020 17:03,3.4
7/14/2020 17:04,0.7
7/14/2020 17:05,3
7/14/2020 17:06,0.5
7/14/2020 17:07,0.2
7/14/2020 17:08,3.1
7/14/2020 17:09,0.3
7/14/2020 17:10,3.7
7/14/2020 17:11,0.3
7/14/2020 17:12,0.9
7/14/2020 17:13,1
7/14/2020 17:14,8.2
7/14/2020 17:15,7.6
7/14/2020 17:16,0.5
7/14/2020 17:17,0.2
7/14/2020 17:18,2.3
7/14/2020 17:19,0.3
7/14/2020 17:20,4.1
7/14/2020 17:21,0.2
7/14/2020 17:22,1
7/14/2020 17:23,3.9
7/14/2020 17:24,16.4
7/14/2020 17:25,31.2
7/14/2020 17:26,3.6
7/14/2020 17:27,4.9
7/14/2020 17:28,2.5
7/14/2020 17:29,3.8
7/14/2020 17:30,6.7
7/14/2020 17:31,0.3
7/14/2020 17:32,0.7
7/14/2020 17:33,2.7
7/14/2020 17:34,4.5
7/14/2020 17:35,6.4
7/14/2020 17:36,0.3
7/14/2020 17:37,0.3
7/14/2020 17:38,4
7/14/2020 17:39,0.3
7/14/2020 17:40,3
7/14/2020 17:41,0.3
7/14/2020 17:42,0.9
7/14/2020 17:43,2.6
7/14/2020 17:44,0.9
7/14/2020 17:45,2.8
7/14/2020 17:46,0.3
7/14/2020 17:47,0.2
7/14/2020 17:48,4.5
7/14/2020 17:49,0.3
7/14/2020 17:50,3.1
7/14/2020 17:51,0.4
7/14/2020 17:52,0.3
7/14/2020 17:53,3.1
7/14/2020 17:54,10.3
7/14/2020 17:55,18.9
7/14/2020 17:56,0.9
7/14/2020 17:57,0.5
7/14/2020 17:58,4.8
7/14/2020 17:59,0.3
7/14/2020 18:00,5.2
7/14/2020 18:01,0.5
7/14/2020 18:02,3.7
7/14/2020 18:03,2.6
7/14/2020 18:04,1.5
7/14/2020 18:05,3.8
7/14/2020 18:06,0.3
7/14/2020 18:07,1.8
7/14/2020 18:08,2.1
7/14/2020 18:09,0.7
7/14/2020 18:10,12.1
7/14/2020 18:11,0.2
7/14/2020 18:12,2.2
7/14/2020 18:13,0.9
7/14/2020 18:14,2.1
7/14/2020 18:15,7.8
7/14/2020 18:16,0.5
7/14/2020 18:17,1.8
7/14/2020 18:18,2.2
7/14/2020 18:19,0.3
7/14/2020 18:20,2.7
7/14/2020 18:21,0.2
7/14/2020 18:22,1.1
7/14/2020 18:23,4.3
7/14/2020 18:24,3.4
7/14/2020 18:25,18.7
7/14/2020 18:26,9.9
7/14/2020 18:27,2.7
7/14/2020 18:28,4.8
7/14/2020 18:29,0.2
7/14/2020 18:30,4.6
7/14/2020 18:31,0.3
7/14/2020 18:32,1.1
7/14/2020 18:33,2.1
7/14/2020 18:34,7.8
7/14/2020 18:35,3.1
7/14/2020 18:36,0.3
7/14/2020 18:37,0.3
7/14/2020 18:38,4.7
7/14/2020 18:39,0.3
7/14/2020 18:40,10.7
7/14/2020 18:41,0.2
7/14/2020 18:42,0.9
7/14/2020 18:43,2.8
7/14/2020 18:44,4.1
7/14/2020 18:45,2.9
7/14/2020 18:46,0.5
7/14/2020 18:47,0.3
7/14/2020 18:48,2.8
7/14/2020 18:49,0.3
7/14/2020 18:50,3.3
7/14/2020 18:51,0.3
7/14/2020 18:52,0.8
7/14/2020 18:53,2
7/14/2020 18:54,11.9
7/14/2020 18:55,25.9
7/14/2020 18:56,0.9
7/14/2020 18:57,11.8
7/14/2020 18:58,3.9
7/14/2020 18:59,0.4
7/14/2020 19:00,3.4
7/14/2020 19:01,0.5
7/14/2020 19:02,1.3
7/14/2020 19:03,4
7/14/2020 19:04,0.7
7/14/2020 19:05,2.9
7/14/2020 19:06,0.4
7/14/2020 19:07,0.3
7/14/2020 19:08,3.9
7/14/2020 19:09,0.3
7/14/2020 19:10,9.3
7/14/2020 19:11,0.3
7/14/2020 19:12,0.9
7/14/2020 19:13,2.9
7/14/2020 19:14,5.5
7/14/2020 19:15,2.9
7/14/2020 19:16,0.5
7/14/2020 19:17,0.3
7/14/2020 19:18,2.5
7/14/2020 19:19,0.3
7/14/2020 19:20,9.4
7/14/2020 19:21,0.2
7/14/2020 19:22,0.7
7/14/2020 19:23,2.2
7/14/2020 19:24,4.4
7/14/2020 19:25,20.1
7/14/2020 19:26,5.6
7/14/2020 19:27,1.3
7/14/2020 19:28,3.6
7/14/2020 19:29,0.4
7/14/2020 19:30,10.6
7/14/2020 19:31,3.1
7/14/2020 19:32,1.1
7/14/2020 19:33,2.4
7/14/2020 19:34,5.3
7/14/2020 19:35,2.8
7/14/2020 19:36,0.6
7/14/2020 19:37,0.2
7/14/2020 19:38,4.1
7/14/2020 19:39,0.2
7/14/2020 19:40,6.3
7/14/2020 19:41,0.2
7/14/2020 19:42,0.9
7/14/2020 19:43,4.3
7/14/2020 19:44,0.7
7/14/2020 19:45,2.7
7/14/2020 19:46,0.4
7/14/2020 19:47,0.3
7/14/2020 19:48,5.7
7/14/2020 19:49,0.3
7/14/2020 19:50,6.7
7/14/2020 19:51,0.3
7/14/2020 19:52,0.9
7/14/2020 19:53,2.6
7/14/2020 19:54,6.4
7/14/2020 19:55,31.3
7/14/2020 19:56,1.5
7/14/2020 19:57,12.3
7/14/2020 19:58,3.8
7/14/2020 19:59,0.4
7/14/2020 20:00,100
7/14/2020 20:01,0.5
7/14/2020 20:02,4
7/14/2020 20:03,7.6
7/14/2020 20:04,4.5
7/14/2020 20:05,3.4
7/14/2020 20:06,0.3
7/14/2020 20:07,0.3
7/14/2020 20:08,1.7
7/14/2020 20:09,1.3
7/14/2020 20:10,5.3
7/14/2020 20:11,0.2
7/14/2020 20:12,0.8
7/14/2020 20:13,1.9
7/14/2020 20:14,5.2
7/14/2020 20:15,2.9
7/14/2020 20:16,0.3
7/14/2020 20:17,0.3
7/14/2020 20:18,4.3
7/14/2020 20:19,0.3
7/14/2020 20:20,8.6
7/14/2020 20:21,0.2
7/14/2020 20:22,0.5
7/14/2020 20:23,3.7
7/14/2020 20:24,5.1
7/14/2020 20:25,20.4
7/14/2020 20:26,0.2
7/14/2020 20:27,1.5
7/14/2020 20:28,4.5
7/14/2020 20:29,0.2
7/14/2020 20:30,7.1
7/14/2020 20:31,0.2
7/14/2020 20:32,0.6
7/14/2020 20:33,1.9
7/14/2020 20:34,2.8
7/14/2020 20:35,9.5
7/14/2020 20:36,0.2
7/14/2020 20:37,0.2
7/14/2020 20:38,5.1
7/14/2020 20:39,0.5
7/14/2020 20:40,3.3
7/14/2020 20:41,0.3
7/14/2020 20:42,1.1
7/14/2020 20:43,4.5
7/14/2020 20:44,0.7
7/14/2020 20:45,2.7
7/14/2020 20:46,0.4
7/14/2020 20:47,0.2
7/14/2020 20:48,3.2
7/14/2020 20:49,0.3
7/14/2020 20:50,3.3
7/14/2020 20:51,0.2
7/14/2020 20:52,0.9
7/14/2020 20:53,1.9
7/14/2020 20:54,3.2
7/14/2020 20:55,28.7
7/14/2020 20:56,1.2
7/14/2020 20:57,11.1
7/14/2020 20:58,4.7
7/14/2020 20:59,0.5
7/14/2020 21:00,6.2
7/14/2020 21:01,0.3
7/14/2020 21:02,0.9
7/14/2020 21:03,5.3
7/14/2020 21:04,0.9
7/14/2020 21:05,3.2
7/14/2020 21:06,0.3
7/14/2020 21:07,0.3
7/14/2020 21:08,4.6
7/14/2020 21:09,0.2
7/14/2020 21:10,2.7
7/14/2020 21:11,0.2
7/14/2020 21:12,1
7/14/2020 21:13,2.7
7/14/2020 21:14,2.3
7/14/2020 21:15,3.7
7/14/2020 21:16,0.5
7/14/2020 21:17,0.3
7/14/2020 21:18,3.1
7/14/2020 21:19,1.2
7/14/2020 21:20,3.1
7/14/2020 21:21,0.4
7/14/2020 21:22,0.9
7/14/2020 21:23,2.5
7/14/2020 21:24,3.5
7/14/2020 21:25,25.5
7/14/2020 21:26,0.4
7/14/2020 21:27,0.9
7/14/2020 21:28,3.4
7/14/2020 21:29,0.3
7/14/2020 21:30,3.9
7/14/2020 21:31,0.3
7/14/2020 21:32,1.1
7/14/2020 21:33,1.1
7/14/2020 21:34,2
7/14/2020 21:35,4.6
7/14/2020 21:36,1.3
7/14/2020 21:37,1.3
7/14/2020 21:38,2.7
7/14/2020 21:39,1.9
7/14/2020 21:40,10.8
7/14/2020 21:41,1.1
7/14/2020 21:42,2.1
7/14/2020 21:43,3.7
7/14/2020 21:44,18.8
7/14/2020 21:45,2.5
7/14/2020 21:46,0.4
7/14/2020 21:47,0.3
7/14/2020 21:48,2.7
7/14/2020 21:49,1
7/14/2020 21:50,2.9
7/14/2020 21:51,0.1
7/14/2020 21:52,1
7/14/2020 21:53,0.9
7/14/2020 21:54,19.7
7/14/2020 21:55,23.7
7/14/2020 21:56,5.6
7/14/2020 21:57,2.7
7/14/2020 21:58,2.7
7/14/2020 21:59,1.2
7/14/2020 22:00,9.3
7/14/2020 22:01,2.6
7/14/2020 22:02,2.1
7/14/2020 22:03,2.8
7/14/2020 22:04,2.8
7/14/2020 22:05,2.9
7/14/2020 22:06,0.5
7/14/2020 22:07,0.2
7/14/2020 22:08,2.6
7/14/2020 22:09,1.1
7/14/2020 22:10,9.4
7/14/2020 22:11,0.2
7/14/2020 22:12,0.9
7/14/2020 22:13,1
7/14/2020 22:14,1.8
7/14/2020 22:15,5.2
7/14/2020 22:16,0.9
7/14/2020 22:17,1.2
7/14/2020 22:18,3.5
7/14/2020 22:19,1.2
7/14/2020 22:20,10.9
7/14/2020 22:21,1.1
7/14/2020 22:22,1.7
7/14/2020 22:23,2.2
7/14/2020 22:24,4.3
7/14/2020 22:25,26.3
7/14/2020 22:26,3.2
7/14/2020 22:27,0.3
7/14/2020 22:28,2.1
7/14/2020 22:29,2.7
7/14/2020 22:30,5.1
7/14/2020 22:31,0.9
7/14/2020 22:32,0.3
7/14/2020 22:33,1.1
7/14/2020 22:34,1.1
7/14/2020 22:35,5.3
7/14/2020 22:36,1.3
7/14/2020 22:37,1.2
7/14/2020 22:38,2.5
7/14/2020 22:39,1.7
7/14/2020 22:40,14.2
7/14/2020 22:41,1.5
7/14/2020 22:42,2.6
7/14/2020 22:43,4
7/14/2020 22:44,2
7/14/2020 22:45,4.3
7/14/2020 22:46,0.6
7/14/2020 22:47,0.2
7/14/2020 22:48,2.3
7/14/2020 22:49,1
7/14/2020 22:50,8.1
7/14/2020 22:51,0.3
7/14/2020 22:52,0.7
7/14/2020 22:53,1.1
7/14/2020 22:54,2.3
7/14/2020 22:55,24.4
7/14/2020 22:56,19.9
7/14/2020 22:57,3.6
7/14/2020 22:58,2.7
7/14/2020 22:59,1.1
7/14/2020 23:00,14.3
7/14/2020 23:01,4.6
7/14/2020 23:02,2.1
7/14/2020 23:03,2.3
7/14/2020 23:04,2.3
7/14/2020 23:05,3.9
7/14/2020 23:06,0.5
7/14/2020 23:07,0.3
7/14/2020 23:08,2.3
7/14/2020 23:09,1.1
7/14/2020 23:10,7.1
7/14/2020 23:11,0.3
7/14/2020 23:12,0.7
7/14/2020 23:13,1
7/14/2020 23:14,1.9
7/14/2020 23:15,4.6
7/14/2020 23:16,1.4
7/14/2020 23:17,1.7
7/14/2020 23:18,2.7
7/14/2020 23:19,1.5
7/14/2020 23:20,8.5
7/14/2020 23:21,1.4
7/14/2020 23:22,0.7
7/14/2020 23:23,2.8
7/14/2020 23:24,1.8
7/14/2020 23:25,34.3
7/14/2020 23:26,1
7/14/2020 23:27,0.5
7/14/2020 23:28,3.1
7/14/2020 23:29,2.5
7/14/2020 23:30,24.3
7/14/2020 23:31,0.9
7/14/2020 23:32,1
7/14/2020 23:33,1.3
7/14/2020 23:34,2.9
7/14/2020 23:35,4.5
7/14/2020 23:36,1.3
7/14/2020 23:37,1.9
7/14/2020 23:38,2.8
7/14/2020 23:39,1.4
7/14/2020 23:40,12.2
7/14/2020 23:41,4.8
7/14/2020 23:42,1.8
7/14/2020 23:43,2.6
7/14/2020 23:44,1.7
7/14/2020 23:45,2.9
7/14/2020 23:46,1
7/14/2020 23:47,0.3
7/14/2020 23:48,3.2
7/14/2020 23:49,0.6
7/14/2020 23:50,8.1
7/14/2020 23:51,0.3
7/14/2020 23:52,0.9
7/14/2020 23:53,1
7/14/2020 23:54,23.1
7/14/2020 23:55,31.9
7/14/2020 23:56,3.9
7/14/2020 23:57,2.3
7/14/2020 23:58,2.7
7/14/2020 23:59,4.7
7/15/2020 0:00,39.1
7/15/2020 0:01,2.4
7/15/2020 0:02,3
7/15/2020 0:03,4.1
7/15/2020 0:04,6.8
7/15/2020 0:05,6.4
7/15/2020 0:06,0.9
7/15/2020 0:07,0.7
7/15/2020 0:08,2.6
7/15/2020 0:09,1.5
7/15/2020 0:10,12.5
7/15/2020 0:11,0.8
7/15/2020 0:12,1.4
7/15/2020 0:13,1.7
7/15/2020 0:14,2.8
7/15/2020 0:15,5.1
7/15/2020 0:16,2.5
7/15/2020 0:17,1.7
7/15/2020 0:18,3.5
7/15/2020 0:19,7.2
7/15/2020 0:20,5.4
7/15/2020 0:21,1.9
7/15/2020 0:22,2.8
7/15/2020 0:23,3.4
7/15/2020 0:24,2.8
7/15/2020 0:25,32.6
7/15/2020 0:26,3.7
7/15/2020 0:27,0.7
7/15/2020 0:28,3.4
7/15/2020 0:29,3.9
7/15/2020 0:30,6.1
7/15/2020 0:31,0.8
7/15/2020 0:32,1.6
7/15/2020 0:33,1.7
7/15/2020 0:34,3.6
7/15/2020 0:35,4.8
7/15/2020 0:36,1.8
7/15/2020 0:37,2.2
7/15/2020 0:38,3.6
7/15/2020 0:39,4.1
7/15/2020 0:40,11.5
7/15/2020 0:41,3.3
7/15/2020 0:42,1.7
7/15/2020 0:43,2.4
7/15/2020 0:44,2.1
7/15/2020 0:45,5.4
7/15/2020 0:46,0.9
7/15/2020 0:47,0.7
7/15/2020 0:48,3.1
7/15/2020 0:49,6.9
7/15/2020 0:50,10.7
7/15/2020 0:51,0.9
7/15/2020 0:52,1.3
7/15/2020 0:53,2.2
7/15/2020 0:54,24.3
7/15/2020 0:55,32.1
7/15/2020 0:56,5.9
7/15/2020 0:57,1.9
7/15/2020 0:58,1.9
7/15/2020 0:59,3.1
7/15/2020 1:00,59.7
7/15/2020 1:01,2.8
7/15/2020 1:02,2.3
7/15/2020 1:03,4.6
7/15/2020 1:04,12.4
7/15/2020 1:05,4.9
7/15/2020 1:06,0.5
7/15/2020 1:07,0.5
7/15/2020 1:08,2.6
7/15/2020 1:09,5.7
7/15/2020 1:10,6.3
7/15/2020 1:11,0.5
7/15/2020 1:12,1.2
7/15/2020 1:13,1.6
7/15/2020 1:14,5.7
7/15/2020 1:15,6.8
7/15/2020 1:16,1.5
7/15/2020 1:17,1.6
7/15/2020 1:18,2.9
7/15/2020 1:19,8.2
7/15/2020 1:20,9.5
7/15/2020 1:21,1.8
7/15/2020 1:22,2.1
7/15/2020 1:23,2.3
7/15/2020 1:24,8.1
7/15/2020 1:25,35.8
7/15/2020 1:26,3.5
7/15/2020 1:27,2.3
7/15/2020 1:28,1.8
7/15/2020 1:29,3.9
7/15/2020 1:30,16
7/15/2020 1:31,1.5
7/15/2020 1:32,0.9
7/15/2020 1:33,1.5
7/15/2020 1:34,11.5
7/15/2020 1:35,4.9
7/15/2020 1:36,1.3
7/15/2020 1:37,1.5
7/15/2020 1:38,3.1
7/15/2020 1:39,13.8
7/15/2020 1:40,9.3
7/15/2020 1:41,6.8
7/15/2020 1:42,2.2
7/15/2020 1:43,2.9
7/15/2020 1:44,11.3
7/15/2020 1:45,3.7
7/15/2020 1:46,0.3
7/15/2020 1:47,0.2
7/15/2020 1:48,2.6
7/15/2020 1:49,6.7
7/15/2020 1:50,6.5
7/15/2020 1:51,3.9
7/15/2020 1:52,1
7/15/2020 1:53,1.5
7/15/2020 1:54,21.6
7/15/2020 1:55,28.2
7/15/2020 1:56,4.3
7/15/2020 1:57,8
7/15/2020 1:58,3.5
7/15/2020 1:59,5.7
7/15/2020 2:00,13.2
7/15/2020 2:01,4.1
7/15/2020 2:02,1.9
7/15/2020 2:03,2.7
7/15/2020 2:04,15.2
7/15/2020 2:05,4.3
7/15/2020 2:06,0.3
7/15/2020 2:07,0.2
7/15/2020 2:08,2.2
7/15/2020 2:09,9.7
7/15/2020 2:10,3.5
7/15/2020 2:11,3.5
7/15/2020 2:12,0.6
7/15/2020 2:13,0.9
7/15/2020 2:14,9.7
7/15/2020 2:15,5.4
7/15/2020 2:16,4.7
7/15/2020 2:17,1.5
7/15/2020 2:18,2.9
7/15/2020 2:19,13.4
7/15/2020 2:20,4.6
7/15/2020 2:21,8.9
7/15/2020 2:22,6.8
7/15/2020 2:23,3.4
7/15/2020 2:24,11.9
7/15/2020 2:25,26.5
7/15/2020 2:26,2.3
7/15/2020 2:27,0.5
7/15/2020 2:28,3.2
7/15/2020 2:29,14.1
7/15/2020 2:30,6
7/15/2020 2:31,6.3
7/15/2020 2:32,0.9
7/15/2020 2:33,1.3
7/15/2020 2:34,12.2
7/15/2020 2:35,7.7
7/15/2020 2:36,2.1
7/15/2020 2:37,2.7
7/15/2020 2:38,2.4
7/15/2020 2:39,12.9
7/15/2020 2:40,15.8
7/15/2020 2:41,10.4
7/15/2020 2:42,6.5
7/15/2020 2:43,3.9
7/15/2020 2:44,10.8
7/15/2020 2:45,3
7/15/2020 2:46,0.6
7/15/2020 2:47,0.3
7/15/2020 2:48,4
7/15/2020 2:49,11.3
7/15/2020 2:50,3.2
7/15/2020 2:51,4.9
7/15/2020 2:52,1.3
7/15/2020 2:53,1.1
7/15/2020 2:54,9.1
7/15/2020 2:55,22.1
7/15/2020 2:56,5
7/15/2020 2:57,9.7
7/15/2020 2:58,3.2
7/15/2020 2:59,16.3
7/15/2020 3:00,6
7/15/2020 3:01,6.1
7/15/2020 3:02,5.8
7/15/2020 3:03,2.8
7/15/2020 3:04,15.5
7/15/2020 3:05,13.7
7/15/2020 3:06,2.5
7/15/2020 3:07,0.3
7/15/2020 3:08,1.3
7/15/2020 3:09,11.2
7/15/2020 3:10,11.9
7/15/2020 3:11,4.1
7/15/2020 3:12,1.1
7/15/2020 3:13,0.9
7/15/2020 3:14,11.8
7/15/2020 3:15,6.9
7/15/2020 3:16,5.6
7/15/2020 3:17,3.2
7/15/2020 3:18,5.4
7/15/2020 3:19,11.2
7/15/2020 3:20,16.6
7/15/2020 3:21,12.6
7/15/2020 3:22,6.9
7/15/2020 3:23,7.3
7/15/2020 3:24,7.3
7/15/2020 3:25,25.7
7/15/2020 3:26,3.4
7/15/2020 3:27,3.3
7/15/2020 3:28,2.3
7/15/2020 3:29,12.8
7/15/2020 3:30,9.7
7/15/2020 3:31,4.9
7/15/2020 3:32,1.3
7/15/2020 3:33,1.4
7/15/2020 3:34,10
7/15/2020 3:35,6.3
7/15/2020 3:36,5.1
7/15/2020 3:37,3.9
7/15/2020 3:38,5.1
7/15/2020 3:39,10.1
7/15/2020 3:40,15.4
7/15/2020 3:41,11.4
7/15/2020 3:42,6.4
7/15/2020 3:43,2.5
7/15/2020 3:44,10.5
7/15/2020 3:45,26.9
7/15/2020 3:46,2.9
7/15/2020 3:47,0.3
7/15/2020 3:48,2.6
7/15/2020 3:49,7.7
7/15/2020 3:50,12.1
7/15/2020 3:51,6.7
7/15/2020 3:52,1.3
7/15/2020 3:53,1.3
7/15/2020 3:54,7.6
7/15/2020 3:55,24.1
7/15/2020 3:56,3.3
7/15/2020 3:57,10.1
7/15/2020 3:58,3.1
7/15/2020 3:59,11
7/15/2020 4:00,16.3
7/15/2020 4:01,6.2
7/15/2020 4:02,6.5
7/15/2020 4:03,7
7/15/2020 4:04,8.5
7/15/2020 4:05,10.8
7/15/2020 4:06,7.9
7/15/2020 4:07,0.3
7/15/2020 4:08,1.3
7/15/2020 4:09,11.1
7/15/2020 4:10,9.2
7/15/2020 4:11,6.5
7/15/2020 4:12,1.7
7/15/2020 4:13,1.1
7/15/2020 4:14,12.5
7/15/2020 4:15,7
7/15/2020 4:16,8.3
7/15/2020 4:17,3.2
7/15/2020 4:18,5.1
7/15/2020 4:19,4.7
7/15/2020 4:20,15.3
7/15/2020 4:21,13.3
7/15/2020 4:22,10
7/15/2020 4:23,3.1
7/15/2020 4:24,6.9
7/15/2020 4:25,25.7
7/15/2020 4:26,3.3
7/15/2020 4:27,2.1
7/15/2020 4:28,1.1
7/15/2020 4:29,12.5
7/15/2020 4:30,19.9
7/15/2020 4:31,5.6
7/15/2020 4:32,2.5
7/15/2020 4:33,1.3
7/15/2020 4:34,7.3
7/15/2020 4:35,6.2
7/15/2020 4:36,4.4
7/15/2020 4:37,3
7/15/2020 4:38,3.3
7/15/2020 4:39,2.2
7/15/2020 4:40,8.8
7/15/2020 4:41,6.1
7/15/2020 4:42,6.6
7/15/2020 4:43,1.9
7/15/2020 4:44,5.8
7/15/2020 4:45,4.9
7/15/2020 4:46,3.5
7/15/2020 4:47,0.3
7/15/2020 4:48,4.1
7/15/2020 4:49,1.5
7/15/2020 4:50,6.2
7/15/2020 4:51,5.6
7/15/2020 4:52,1.3
7/15/2020 4:53,1.3
7/15/2020 4:54,4.7
7/15/2020 4:55,20
7/15/2020 4:56,4.1
7/15/2020 4:57,3.3
7/15/2020 4:58,2
7/15/2020 4:59,3.5
7/15/2020 5:00,10.3
7/15/2020 5:01,5.4
7/15/2020 5:02,5.5
7/15/2020 5:03,2.7
7/15/2020 5:04,2.9
7/15/2020 5:05,8
7/15/2020 5:06,7.5
7/15/2020 5:07,0.3
7/15/2020 5:08,1.7
7/15/2020 5:09,3.6
7/15/2020 5:10,10
7/15/2020 5:11,4.4
7/15/2020 5:12,1.3
7/15/2020 5:13,1.3
7/15/2020 5:14,4.5
7/15/2020 5:15,5.9
7/15/2020 5:16,4.2
7/15/2020 5:17,4.1
7/15/2020 5:18,5.6
7/15/2020 5:19,1.5
7/15/2020 5:20,11.9
7/15/2020 5:21,5.6
7/15/2020 5:22,3.8
7/15/2020 5:23,2.3
7/15/2020 5:24,2.3
7/15/2020 5:25,21.4
7/15/2020 5:26,3.5
7/15/2020 5:27,0.4
7/15/2020 5:28,2.5
7/15/2020 5:29,4.2
7/15/2020 5:30,16.2
7/15/2020 5:31,1.9
7/15/2020 5:32,1.4
7/15/2020 5:33,1.3
7/15/2020 5:34,3.9
7/15/2020 5:35,6.1
7/15/2020 5:36,5.6
7/15/2020 5:37,3.1
7/15/2020 5:38,2.5
7/15/2020 5:39,3.3
7/15/2020 5:40,13.6
7/15/2020 5:41,3.6
7/15/2020 5:42,1.5
7/15/2020 5:43,2.5
7/15/2020 5:44,0.9
7/15/2020 5:45,2.7
7/15/2020 5:46,0.4
7/15/2020 5:47,0.3
7/15/2020 5:48,3.1
7/15/2020 5:49,1.3
7/15/2020 5:50,8.9
7/15/2020 5:51,0.5
7/15/2020 5:52,1.1
7/15/2020 5:53,2.9
7/15/2020 5:54,4
7/15/2020 5:55,25.2
7/15/2020 5:56,2.4
7/15/2020 5:57,16.1
7/15/2020 5:58,10.4
7/15/2020 5:59,3.6
7/15/2020 6:00,11.5
7/15/2020 6:01,0.5
7/15/2020 6:02,1.7
7/15/2020 6:03,1.5
7/15/2020 6:04,2.3
7/15/2020 6:05,2.8
7/15/2020 6:06,0.4
7/15/2020 6:07,0.2
7/15/2020 6:08,3.2
7/15/2020 6:09,4.2
7/15/2020 6:10,5.4
7/15/2020 6:11,0.2
7/15/2020 6:12,1.7
7/15/2020 6:13,2.5
7/15/2020 6:14,3.8
